item,count,itemLabel
Q75632134,659,Robert Webster
Q28976558,659,Shawn William Campbell
Q4898262,659,Betsy Ancker-Johnson
Q435947,659,George William Norris
Q6255703,659,John Ross Dix
Q376243,659,Fraser Stoddart
Q75538873,659,Mark Thomas John
Q6536406,659,Lewis Cave
Q365314,659,Pedro Pablo Ramírez
Q7795176,659,Thomas William Wilkinson
Q100235700,659,W. James Taylor
Q2579103,659,William H. Wright
Q8020450,659,William Wilson
Q14085463,659,Juan María Nieto Sánchez
Q128868,659,John Bowlby
Q75422272,659,John Barclay of Towie Hill
Q213535,659,Jiří Antonín Benda
Q52131320,659,Henry Jones
Q6136062,659,James Hill Hunter
Q983330,659,William Joseph Simmons
Q20733188,659,Hugh Evans
Q7342452,659,Robert Bruce Horsfall
Q3174479,659,John Rufus
Q3182892,659,Johnny Gavin
Q21707404,659,José Antonio García-Trevijano Fos
Q702111,659,Charlie Soong
Q1312843,659,Karl Maria Alexander von Auersperg
Q707172,659,John Gualbert
Q65041271,658,James Scott
Q75974557,658,John Edwards Bury
Q170299,658,Boniface V
Q106396946,658,James Frederick Wilson
Q84313135,658,José Sánchez García
Q5294228,658,Donald Davis
Q432247,658,Francisco José Cruz González
Q19325371,658,Robert Smith
Q30599440,658,William Henry Harrison
Q15994588,658,John Lloyd
Q21166201,658,Edwin William Taylor
Q26256112,658,"Thomas Heneage, 3rd Baron Heneage"
Q379367,658,Robert Stawell Ball
Q5264797,658,Desmond Shawe-Taylor
Q189147,658,George Eastman
Q4909707,658,Bill Kennedy
Q6141811,658,James Ramsay
Q29868593,658,Jock Byrne
Q28091655,658,John Thompson
Q58725786,658,William P Clark
Q63158431,658,Edward Paige Griffiths
Q94292226,658,John Peter Miller
Q37828709,658,Robert B. Clarke
Q75481742,658,Gareth Robert Brown
Q318551,658,Ludwig von Hofmann
Q21068925,658,William Roberts
Q63676446,658,Richard George Williams
Q3443861,658,John Whitaker
Q76364795,658,William Clark
Q96322257,658,Anton Joseph Krüsi
Q23814378,658,Anne More (née Cresacre)
Q108532483,658,James Brown
Q6259235,658,John Stockdale
Q78067464,658,Hans Konrad Neukomm
Q16123784,658,Tim Moore
Q3938458,658,Robert D. Walker
Q1237075,658,Robert Barnes
Q6917390,658,Mother Mary Alphonsa
Q6299488,658,Juan Cayetano Gómez de Portugal y Solís
Q711820,658,Louis Robert
Q7409776,658,Sammy Johnson
Q12069792,658,Robert Spence
Q1695154,658,Johann Klein
Q27924857,658,Stuart Roberts
Q75786981,658,Dudley Davis
Q64932407,658,Thomas George Mitchell
Q6218271,658,John Adelbert Davis
Q76079708,658,William Abraham Bell
Q75335269,658,Frederick William Alfred Herbert Lort-Phillips
Q7114611,658,Owen Roberts
Q7342553,658,Robert Bye
Q76085764,658,John Owen George
Q6219396,658,John Armstrong
Q94893348,658,Johann Balthasar Schmidt
Q1064074,658,Charles D. Walker
Q6141944,658,James Reid
Q76025120,658,James Anthony John Montagu
Q5390645,658,Juan Carlos Mendoza García
Q7924893,658,Vic Richardson
Q95649,658,Adolph II of the Marck
Q2756075,658,"William Cavendish, 1st Earl of Devonshire"
Q1701944,658,"John Tiptoft, 1st Earl of Worcester"
Q20535621,658,Jose Luís Fernández Pedreira
Q12273774,658,Borislav Dionissiev
Q7795174,658,Thomas William Ward
Q174330,658,Filippo Brunelleschi
Q479437,658,Philip I of Nassau-Weilburg
Q5933162,658,John D. Mitchell
Q81809477,658,John Thomas Crawford
Q75883592,658,John Robert D'Arcy
Q38573146,658,John Douglas Patrick
Q107266643,658,Robert Huhn Jones
Q6233727,658,John Foster
Q604720,658,Antonio Rosetti
Q102282666,658,James Paul Peter Gray
Q7506383,658,Si Johnson
